FatalityId,Crash ID,Speed Limit,Number Fatalities,DateID,GeoID,FatalityId_right,CrashID,RoadId,VehicleId,TimeID,HolidayID
Fatality10990,20152114,100,1,Date874,Geo339,Fatalities134,Crash1,Road25,Vehicle6,Time1276,Holiday3
Fatality10991,20192139,100,1,Date111,Geo270,Fatalities77,Crash1,Road43,Vehicle6,Time524,Holiday3
Fatality10992,20165024,110,1,Date392,Geo253,Fatalities164,Crash1,Road57,Vehicle6,Time683,Holiday3
Fatality10993,20142021,100,1,Date3328,Geo592,Fatalities173,Crash1,Road2,Vehicle6,Time1222,Holiday3
Fatality10994,20192097,100,1,Date1178,Geo44,Fatalities52,Crash2,Road43,Vehicle4,Time403,Holiday3
Fatality10995,20203151,60,1,Date2349,Geo488,Fatalities123,Crash2,Road13,Vehicle6,Time393,Holiday3
Fatality10996,20221092,100,1,Date751,Geo312,Fatalities161,Crash1,Road47,Vehicle6,Time455,Holiday3
Fatality10997,20174006,50,1,Date602,Geo677,Fatalities136,Crash1,Road39,Vehicle6,Time421,Holiday3
Fatality10998,20173216,70,1,Date602,Geo656,Fatalities105,Crash1,Road44,Vehicle6,Time1451,Holiday3
Fatality10999,20144093,100,1,Date885,Geo1,Fatalities142,Crash1,Road44,Vehicle6,Time544,Holiday2
Fatality11000,20152077,100,4,Date2387,Geo9,Fatalities5,Crash1,Road57,Vehicle6,Time810,Holiday3
Fatality11001,20174043,110,1,Date2813,Geo535,Fatalities170,Crash2,Road47,Vehicle6,Time657,Holiday3
Fatality11002,20161116,80,2,Date854,Geo360,Fatalities141,Crash2,Road42,Vehicle3,Time746,Holiday3
Fatality11003,20153022,60,1,Date190,Geo479,Fatalities120,Crash2,Road16,Vehicle6,Time493,Holiday3
Fatality11004,20172195,70,3,Date162,Geo484,Fatalities23,Crash2,Road3,Vehicle6,Time51,Holiday2
Fatality11005,20232192,100,2,Date3422,Geo682,Fatalities197,Crash2,Road31,Vehicle4,Time413,Holiday3
Fatality11006,20224032,80,1,Date1030,Geo465,Fatalities80,Crash1,Road22,Vehicle6,Time429,Holiday2
Fatality11007,20192041,100,1,Date111,Geo675,Fatalities138,Crash1,Road45,Vehicle6,Time4,Holiday3
Fatality11008,20202195,100,2,Date471,Geo317,Fatalities34,Crash2,Road43,Vehicle6,Time413,Holiday3
Fatality11009,20213105,60,1,Date3256,Geo488,Fatalities131,Crash1,Road9,Vehicle6,Time1265,Holiday3
Fatality11010,20201096,60,1,Date3541,Geo54,Fatalities131,Crash2,Road44,Vehicle6,Time1238,Holiday3
Fatality11011,20161347,80,2,Date2785,Geo116,Fatalities170,Crash1,Road44,Vehicle6,Time1415,Holiday3
Fatality11012,20173044,50,1,Date549,Geo542,Fatalities106,Crash1,Road45,Vehicle6,Time1333,Holiday3
Fatality11013,20191189,80,1,Date2342,Geo638,Fatalities123,Crash1,Road36,Vehicle6,Time797,Holiday3
Fatality11014,20223112,50,1,Date2361,Geo495,Fatalities143,Crash1,Road45,Vehicle6,Time175,Holiday3
Fatality11015,20151279,70,1,Date567,Geo716,Fatalities30,Crash1,Road61,Vehicle6,Time448,Holiday3
Fatality11016,20181321,100,2,Date12,Geo551,Fatalities39,Crash2,Road3,Vehicle6,Time1047,Holiday3
Fatality11017,20204030,110,1,Date384,Geo393,Fatalities103,Crash1,Road57,Vehicle6,Time227,Holiday3
Fatality11018,20187039,70,1,Date3696,Geo692,Fatalities189,Crash1,Road61,Vehicle6,Time1170,Holiday3
Fatality11019,20143071,60,2,Date1402,Geo479,Fatalities128,Crash1,Road16,Vehicle6,Time1265,Holiday3
Fatality11020,20153181,100,1,Date1838,Geo479,Fatalities173,Crash1,Road56,Vehicle6,Time1265,Holiday3
Fatality11021,20151084,100,1,Date2411,Geo789,Fatalities138,Crash1,Road43,Vehicle6,Time1246,Holiday3
Fatality11022,20151073,60,1,Date3740,Geo703,Fatalities183,Crash2,Road47,Vehicle6,Time454,Holiday3
Fatality11023,20246014,80,2,Date1393,Geo532,Fatalities118,Crash2,Road1,Vehicle6,Time1195,Holiday3
Fatality11024,20162081,70,1,Date1365,Geo79,Fatalities61,Crash2,Road58,Vehicle6,Time1085,Holiday3
Fatality11025,20163174,80,1,Date209,Geo479,Fatalities22,Crash2,Road26,Vehicle6,Time1526,Holiday3
Fatality11026,20221229,70,1,Date2761,Geo277,Fatalities59,Crash2,Road13,Vehicle6,Time483,Holiday3
Fatality11027,20185063,110,1,Date2440,Geo295,Fatalities137,Crash2,Road22,Vehicle6,Time1102,Holiday1
Fatality11028,20141234,100,1,Date3042,Geo639,Fatalities66,Crash2,Road56,Vehicle6,Time1415,Holiday3
Fatality11029,20174036,50,1,Date506,Geo195,Fatalities4,Crash2,Road41,Vehicle6,Time247,Holiday3
Fatality11030,20195100,110,1,Date2208,Geo704,Fatalities113,Crash1,Road58,Vehicle6,Time1202,Holiday3
Fatality11031,20232051,80,2,Date345,Geo389,Fatalities194,Crash2,Road36,Vehicle6,Time1432,Holiday3
Fatality11032,20213143,80,3,Date3410,Geo257,Fatalities91,Crash1,Road3,Vehicle6,Time688,Holiday3
Fatality11033,20203014,100,2,Date3674,Geo427,Fatalities17,Crash2,Road47,Vehicle4,Time1415,Holiday3
Fatality11034,20203150,80,1,Date3606,Geo182,Fatalities173,Crash1,Road42,Vehicle6,Time988,Holiday3
Fatality11035,20181100,100,1,Date213,Geo312,Fatalities143,Crash1,Road47,Vehicle6,Time1209,Holiday3
Fatality11036,20151019,60,1,Date567,Geo360,Fatalities81,Crash2,Road50,Vehicle6,Time83,Holiday3
Fatality11037,20212092,100,1,Date3181,Geo402,Fatalities164,Crash1,Road47,Vehicle6,Time753,Holiday3
Fatality11038,20203118,80,1,Date1610,Geo426,Fatalities64,Crash2,Road9,Vehicle6,Time1406,Holiday3
Fatality11039,201850039,70,1,Date3499,Geo238,Fatalities49,Crash2,Road31,Vehicle6,Time1320,Holiday3
Fatality11040,20153036,100,1,Date3740,Geo479,Fatalities102,Crash1,Road16,Vehicle6,Time493,Holiday3
Fatality11041,20225023,100,1,Date2377,Geo271,Fatalities10,Crash2,Road58,Vehicle6,Time480,Holiday3
Fatality11042,20241154,60,1,Date1761,Geo15,Fatalities62,Crash1,Road45,Vehicle6,Time1094,Holiday3
Fatality11043,20181319,60,1,Date463,Geo473,Fatalities190,Crash2,Road44,Vehicle6,Time247,Holiday3
Fatality11044,20153191,70,1,Date547,Geo479,Fatalities170,Crash2,Road56,Vehicle4,Time1406,Holiday3
Fatality11045,20222102,80,1,Date2747,Geo779,Fatalities165,Crash2,Road44,Vehicle6,Time72,Holiday3
Fatality11046,20191110,80,1,Date2886,Geo597,Fatalities71,Crash2,Road57,Vehicle6,Time1308,Holiday3
Fatality11047,20234035,60,1,Date1026,Geo324,Fatalities173,Crash1,Road44,Vehicle6,Time396,Holiday3
Fatality11048,20225149,110,2,Date2377,Geo251,Fatalities173,Crash2,Road16,Vehicle7,Time780,Holiday3
Fatality11049,20183014,100,1,Date2990,Geo566,Fatalities36,Crash2,Road44,Vehicle6,Time1451,Holiday3
Fatality11050,20242168,60,1,Date1761,Geo456,Fatalities95,Crash1,Road43,Vehicle6,Time1175,Holiday3
Fatality11051,20192150,50,1,Date3604,Geo4,Fatalities176,Crash1,Road39,Vehicle6,Time478,Holiday3
Fatality11052,20144030,110,1,Date885,Geo625,Fatalities18,Crash2,Road31,Vehicle6,Time1334,Holiday2
Fatality11053,20175135,100,1,Date1538,Geo310,Fatalities181,Crash2,Road43,Vehicle7,Time1449,Holiday3
Fatality11054,20162035,50,1,Date1670,Geo484,Fatalities131,Crash2,Road58,Vehicle6,Time500,Holiday3
Fatality11055,20153091,50,1,Date2916,Geo479,Fatalities80,Crash1,Road56,Vehicle6,Time1526,Holiday3
Fatality11056,20182102,100,1,Date2985,Geo447,Fatalities63,Crash1,Road3,Vehicle6,Time992,Holiday3
Fatality11057,20211196,100,1,Date240,Geo168,Fatalities138,Crash2,Road44,Vehicle6,Time886,Holiday3
Fatality11058,20223077,100,1,Date144,Geo733,Fatalities179,Crash1,Road26,Vehicle6,Time493,Holiday3
Fatality11059,20172211,100,1,Date1502,Geo366,Fatalities62,Crash2,Road7,Vehicle6,Time490,Holiday3
Fatality11060,20162083,100,2,Date1715,Geo572,Fatalities79,Crash1,Road16,Vehicle6,Time913,Holiday3
Fatality11061,20172163,80,1,Date3790,Geo567,Fatalities26,Crash2,Road57,Vehicle6,Time246,Holiday3
Fatality11062,20163214,80,1,Date974,Geo479,Fatalities5,Crash1,Road56,Vehicle7,Time493,Holiday3
Fatality11063,20144045,100,1,Date3404,Geo677,Fatalities22,Crash1,Road41,Vehicle6,Time688,Holiday3
Fatality11064,20212147,80,1,Date429,Geo317,Fatalities64,Crash2,Road36,Vehicle6,Time647,Holiday3
Fatality11065,20221069,100,1,Date3556,Geo578,Fatalities138,Crash1,Road44,Vehicle6,Time850,Holiday3
Fatality11066,20232171,80,1,Date2525,Geo712,Fatalities131,Crash2,Road22,Vehicle6,Time309,Holiday3
Fatality11067,20233006,110,1,Date1580,Geo257,Fatalities101,Crash1,Road57,Vehicle6,Time175,Holiday3
Fatality11068,20172025,110,1,Date2765,Geo752,Fatalities170,Crash2,Road47,Vehicle4,Time1016,Holiday3
Fatality11069,20186030,100,1,Date3762,Geo553,Fatalities45,Crash2,Road43,Vehicle6,Time308,Holiday2
Fatality11070,20161289,60,1,Date1718,Geo705,Fatalities131,Crash1,Road61,Vehicle5,Time1493,Holiday3
Fatality11071,20183144,100,1,Date196,Geo187,Fatalities173,Crash1,Road45,Vehicle6,Time1047,Holiday3
Fatality11072,20241047,50,1,Date53,Geo660,Fatalities10,Crash1,Road49,Vehicle6,Time428,Holiday3
Fatality11073,20192060,100,1,Date2389,Geo366,Fatalities134,Crash1,Road22,Vehicle6,Time313,Holiday3
Fatality11074,20154025,110,1,Date2746,Geo1,Fatalities49,Crash2,Road57,Vehicle6,Time815,Holiday3
Fatality11075,20172208,80,1,Date1538,Geo354,Fatalities131,Crash1,Road44,Vehicle6,Time960,Holiday3
Fatality11076,20165046,80,1,Date185,Geo722,Fatalities60,Crash1,Road43,Vehicle6,Time106,Holiday3
Fatality11077,20211218,110,1,Date3256,Geo578,Fatalities20,Crash1,Road57,Vehicle6,Time323,Holiday3
Fatality11078,20222084,80,1,Date3556,Geo4,Fatalities179,Crash2,Road1,Vehicle6,Time846,Holiday3
Fatality11079,20215139,110,1,Date2534,Geo208,Fatalities181,Crash1,Road43,Vehicle6,Time1345,Holiday3
Fatality11080,20243139,40,1,Date1314,Geo323,Fatalities43,Crash1,Road49,Vehicle5,Time988,Holiday3
Fatality11081,20243058,100,1,Date3082,Geo403,Fatalities126,Crash1,Road3,Vehicle6,Time1047,Holiday3
Fatality11082,20181243,70,1,Date3762,Geo564,Fatalities5,Crash1,Road9,Vehicle6,Time247,Holiday3
Fatality11083,20193130,60,1,Date277,Geo200,Fatalities61,Crash1,Road44,Vehicle6,Time1333,Holiday3
Fatality11084,20231229,50,2,Date1688,Geo357,Fatalities158,Crash1,Road13,Vehicle6,Time646,Holiday3
Fatality11085,20183192,80,1,Date781,Geo593,Fatalities141,Crash1,Road9,Vehicle6,Time1415,Holiday3
Fatality11086,20152085,50,1,Date2511,Geo165,Fatalities69,Crash1,Road35,Vehicle7,Time1456,Holiday3
Fatality11087,20194003,100,1,Date3144,Geo640,Fatalities141,Crash1,Road43,Vehicle6,Time1287,Holiday2
Fatality11088,20242142,100,1,Date997,Geo522,Fatalities89,Crash1,Road44,Vehicle6,Time227,Holiday3
Fatality11089,20231038,100,2,Date381,Geo309,Fatalities23,Crash1,Road44,Vehicle6,Time1102,Holiday3
Fatality11090,20184039,60,1,Date2875,Geo743,Fatalities151,Crash2,Road33,Vehicle4,Time894,Holiday1
Fatality11091,20185122,110,2,Date1468,Geo759,Fatalities173,Crash1,Road47,Vehicle6,Time1303,Holiday3
Fatality11092,20163060,60,1,Date185,Geo479,Fatalities123,Crash1,Road56,Vehicle6,Time456,Holiday3
Fatality11093,20185124,110,1,Date2161,Geo113,Fatalities20,Crash1,Road43,Vehicle6,Time825,Holiday3
Fatality11094,20171216,80,1,Date2765,Geo357,Fatalities187,Crash2,Road43,Vehicle6,Time23,Holiday3
Fatality11095,20143095,100,1,Date915,Geo479,Fatalities85,Crash1,Road16,Vehicle6,Time1047,Holiday3
Fatality11096,20181114,70,1,Date425,Geo771,Fatalities176,Crash1,Road43,Vehicle6,Time1409,Holiday3
Fatality11097,20224023,80,1,Date3780,Geo482,Fatalities80,Crash1,Road42,Vehicle6,Time1520,Holiday3
Fatality11098,20191193,110,1,Date2389,Geo440,Fatalities137,Crash2,Road47,Vehicle1,Time352,Holiday3
Fatality11099,20153041,60,1,Date547,Geo479,Fatalities90,Crash1,Road2,Vehicle4,Time1101,Holiday3
Fatality11100,20243117,60,1,Date1048,Geo593,Fatalities37,Crash2,Road9,Vehicle6,Time792,Holiday3
Fatality11101,20223104,100,1,Date2263,Geo758,Fatalities10,Crash1,Road47,Vehicle6,Time792,Holiday3
Fatality11102,20213024,100,1,Date3181,Geo601,Fatalities69,Crash2,Road9,Vehicle6,Time1526,Holiday3
Fatality11103,20222116,70,1,Date3465,Geo383,Fatalities47,Crash2,Road43,Vehicle7,Time987,Holiday3
Fatality11104,20171212,80,1,Date162,Geo210,Fatalities80,Crash1,Road36,Vehicle6,Time459,Holiday3
Fatality11105,20183196,80,1,Date1911,Geo499,Fatalities139,Crash1,Road9,Vehicle6,Time1101,Holiday3
Fatality11106,20153156,90,1,Date2916,Geo479,Fatalities122,Crash2,Road56,Vehicle6,Time1526,Holiday3
Fatality11107,20203144,80,1,Date1637,Geo658,Fatalities128,Crash1,Road56,Vehicle6,Time206,Holiday3
Fatality11108,20221207,70,1,Date3327,Geo399,Fatalities95,Crash2,Road45,Vehicle6,Time493,Holiday3
Fatality11109,20171171,110,1,Date1624,Geo473,Fatalities155,Crash2,Road47,Vehicle6,Time349,Holiday3
Fatality11110,20157019,100,3,Date1241,Geo372,Fatalities65,Crash2,Road31,Vehicle5,Time972,Holiday3
Fatality11111,20192089,60,1,Date3604,Geo146,Fatalities56,Crash1,Road61,Vehicle6,Time204,Holiday3
Fatality11112,20201147,110,1,Date1809,Geo471,Fatalities27,Crash1,Road47,Vehicle4,Time1051,Holiday3
Fatality11113,20155110,60,2,Date2746,Geo510,Fatalities196,Crash1,Road43,Vehicle6,Time742,Holiday3
Fatality11114,20203085,60,1,Date2212,Geo593,Fatalities116,Crash1,Road49,Vehicle6,Time1406,Holiday3
Fatality11115,20161071,50,1,Date3589,Geo210,Fatalities158,Crash2,Road36,Vehicle6,Time384,Holiday3
Fatality11116,20192068,80,1,Date2650,Geo568,Fatalities61,Crash1,Road7,Vehicle6,Time207,Holiday1
Fatality11117,20153174,60,1,Date3287,Geo479,Fatalities5,Crash1,Road58,Vehicle6,Time493,Holiday1
Fatality11118,20225042,80,1,Date2263,Geo230,Fatalities93,Crash1,Road56,Vehicle3,Time823,Holiday3
Fatality11119,20181025,100,1,Date3123,Geo387,Fatalities80,Crash2,Road47,Vehicle6,Time736,Holiday3
Fatality11120,20162230,80,1,Date825,Geo79,Fatalities137,Crash2,Road58,Vehicle6,Time64,Holiday3
Fatality11121,20211202,60,1,Date30,Geo348,Fatalities181,Crash1,Road41,Vehicle6,Time838,Holiday3
Fatality11122,20206013,100,1,Date2659,Geo21,Fatalities140,Crash1,Road57,Vehicle6,Time1256,Holiday3
Fatality11123,20171132,100,1,Date3577,Geo473,Fatalities136,Crash2,Road43,Vehicle6,Time465,Holiday3
Fatality11124,20163078,60,1,Date2902,Geo479,Fatalities139,Crash1,Road2,Vehicle6,Time1041,Holiday3
Fatality11125,20231097,50,1,Date2525,Geo647,Fatalities171,Crash1,Road49,Vehicle6,Time954,Holiday3
Fatality11126,20217021,60,1,Date3813,Geo552,Fatalities204,Crash2,Road54,Vehicle6,Time1253,Holiday3
Fatality11127,20192164,50,1,Date1236,Geo522,Fatalities105,Crash1,Road45,Vehicle6,Time736,Holiday3
Fatality11128,20142156,60,1,Date1446,Geo592,Fatalities172,Crash2,Road2,Vehicle6,Time457,Holiday3
Fatality11129,20217022,110,3,Date429,Geo453,Fatalities197,Crash1,Road60,Vehicle6,Time1399,Holiday3
Fatality11130,20147005,90,1,Date1754,Geo80,Fatalities5,Crash1,Road56,Vehicle6,Time756,Holiday3
Fatality11131,20171170,80,1,Date1624,Geo355,Fatalities131,Crash2,Road43,Vehicle6,Time1287,Holiday3
Fatality11132,20155108,90,3,Date428,Geo732,Fatalities36,Crash2,Road31,Vehicle6,Time408,Holiday3
Fatality11133,20153136,80,1,Date567,Geo479,Fatalities52,Crash2,Road56,Vehicle6,Time175,Holiday3
Fatality11134,20233072,100,1,Date541,Geo382,Fatalities119,Crash2,Road44,Vehicle6,Time1094,Holiday3
Fatality11135,20173105,60,1,Date2171,Geo777,Fatalities84,Crash2,Road13,Vehicle6,Time1101,Holiday3
Fatality11136,20226016,100,3,Date3387,Geo21,Fatalities140,Crash2,Road3,Vehicle6,Time883,Holiday3
Fatality11137,20151168,100,1,Date2387,Geo60,Fatalities46,Crash1,Road3,Vehicle6,Time589,Holiday3
Fatality11138,20225117,110,1,Date1017,Geo263,Fatalities65,Crash1,Road56,Vehicle6,Time485,Holiday3
Fatality11139,20174063,60,1,Date1645,Geo184,Fatalities138,Crash2,Road9,Vehicle6,Time246,Holiday3
Fatality11140,20173167,70,1,Date1820,Geo788,Fatalities63,Crash2,Road3,Vehicle6,Time1265,Holiday3
Fatality11141,20143039,100,1,Date3027,Geo479,Fatalities113,Crash1,Road56,Vehicle6,Time1094,Holiday3
Fatality11142,20162106,100,2,Date974,Geo404,Fatalities168,Crash2,Road16,Vehicle6,Time619,Holiday3
Fatality11143,20162150,100,1,Date209,Geo129,Fatalities45,Crash1,Road56,Vehicle6,Time1053,Holiday3
Fatality11144,20173112,80,1,Date3104,Geo758,Fatalities22,Crash2,Road47,Vehicle7,Time1102,Holiday3
Fatality11145,20144042,60,1,Date3474,Geo698,Fatalities185,Crash1,Road35,Vehicle6,Time1382,Holiday3
Fatality11146,20162054,60,2,Date1436,Geo474,Fatalities70,Crash2,Road16,Vehicle6,Time548,Holiday3
Fatality11147,20154005,50,1,Date3421,Geo465,Fatalities176,Crash1,Road49,Vehicle6,Time923,Holiday3
Fatality11148,20173013,80,1,Date1715,Geo788,Fatalities127,Crash2,Road3,Vehicle6,Time792,Holiday3
Fatality11149,20183023,100,1,Date2518,Geo730,Fatalities138,Crash1,Road44,Vehicle6,Time488,Holiday3
Fatality11150,20172138,50,1,Date1863,Geo140,Fatalities23,Crash1,Road50,Vehicle6,Time202,Holiday3
Fatality11151,20184054,80,1,Date2097,Geo514,Fatalities118,Crash1,Road42,Vehicle6,Time1136,Holiday3
Fatality11152,20187026,130,1,Date3760,Geo291,Fatalities60,Crash1,Road47,Vehicle6,Time922,Holiday3
Fatality11153,20177025,100,1,Date549,Geo102,Fatalities144,Crash2,Road22,Vehicle6,Time332,Holiday3
Fatality11154,20195070,80,1,Date1700,Geo29,Fatalities128,Crash1,Road45,Vehicle6,Time1068,Holiday3
Fatality11155,20153002,60,2,Date2511,Geo479,Fatalities118,Crash1,Road16,Vehicle6,Time988,Holiday1
Fatality11156,20141269,50,1,Date25,Geo639,Fatalities87,Crash1,Road2,Vehicle6,Time176,Holiday3
Fatality11157,20242022,60,1,Date2742,Geo681,Fatalities157,Crash2,Road45,Vehicle7,Time807,Holiday3
Fatality11158,20144055,60,1,Date25,Geo634,Fatalities176,Crash1,Road47,Vehicle7,Time1101,Holiday3
Fatality11159,20181121,80,1,Date3174,Geo760,Fatalities167,Crash1,Road43,Vehicle6,Time1431,Holiday3
Fatality11160,20147024,90,1,Date566,Geo80,Fatalities184,Crash2,Road16,Vehicle6,Time1173,Holiday3
Fatality11161,20241227,50,1,Date668,Geo647,Fatalities124,Crash1,Road25,Vehicle6,Time609,Holiday1
Fatality11162,20165153,110,1,Date410,Geo769,Fatalities144,Crash1,Road22,Vehicle6,Time1116,Holiday3
Fatality11163,20173188,100,1,Date2667,Geo378,Fatalities80,Crash2,Road22,Vehicle6,Time854,Holiday2
Fatality11164,20171230,70,1,Date3164,Geo385,Fatalities39,Crash1,Road61,Vehicle6,Time313,Holiday3
Fatality11165,20172160,50,1,Date1715,Geo20,Fatalities88,Crash1,Road13,Vehicle6,Time590,Holiday3
Fatality11166,20173197,100,2,Date3202,Geo542,Fatalities22,Crash1,Road3,Vehicle6,Time1102,Holiday3
Fatality11167,20222053,60,1,Date1017,Geo146,Fatalities194,Crash1,Road41,Vehicle6,Time960,Holiday2
Fatality11168,20213188,80,1,Date3181,Geo257,Fatalities33,Crash1,Road45,Vehicle6,Time1047,Holiday3
Fatality11169,20206022,100,1,Date841,Geo99,Fatalities199,Crash2,Road57,Vehicle6,Time9,Holiday3
Fatality11170,20195138,90,1,Date2792,Geo244,Fatalities106,Crash1,Road45,Vehicle6,Time1119,Holiday3
Fatality11172,20221128,100,1,Date3556,Geo408,Fatalities17,Crash1,Road61,Vehicle6,Time616,Holiday3
Fatality11173,20161166,100,2,Date2121,Geo52,Fatalities95,Crash2,Road50,Vehicle6,Time1435,Holiday3
Fatality11174,20145120,110,1,Date704,Geo795,Fatalities34,Crash1,Road47,Vehicle6,Time1308,Holiday3
Fatality11175,20211124,80,1,Date599,Geo52,Fatalities194,Crash1,Road44,Vehicle6,Time1094,Holiday3
Fatality11176,20161048,110,3,Date819,Geo214,Fatalities194,Crash1,Road57,Vehicle6,Time1204,Holiday3
Fatality11177,20181082,100,1,Date2901,Geo41,Fatalities2,Crash2,Road25,Vehicle7,Time987,Holiday3
Fatality11178,20163152,100,1,Date2558,Geo479,Fatalities139,Crash1,Road56,Vehicle4,Time1101,Holiday3
Fatality11179,20162070,60,1,Date3670,Geo240,Fatalities124,Crash1,Road56,Vehicle6,Time988,Holiday3
Fatality11180,20147020,130,1,Date600,Geo80,Fatalities17,Crash1,Road2,Vehicle6,Time662,Holiday3
Fatality11181,20182048,60,1,Date12,Geo146,Fatalities39,Crash1,Road49,Vehicle6,Time1213,Holiday3
Fatality11182,20191209,100,2,Date1400,Geo52,Fatalities125,Crash2,Road47,Vehicle6,Time1194,Holiday3
Fatality11183,20234024,110,2,Date2499,Geo600,Fatalities40,Crash2,Road43,Vehicle6,Time122,Holiday3
Fatality11184,20172038,100,1,Date3137,Geo339,Fatalities119,Crash1,Road47,Vehicle6,Time1308,Holiday3
Fatality11185,20163178,100,2,Date1437,Geo479,Fatalities142,Crash2,Road56,Vehicle6,Time247,Holiday3
Fatality11186,20233143,80,1,Date345,Geo257,Fatalities176,Crash2,Road44,Vehicle4,Time488,Holiday3
Fatality11187,20181195,100,2,Date1477,Geo767,Fatalities144,Crash2,Road47,Vehicle3,Time308,Holiday3
Fatality11188,20161137,80,1,Date2962,Geo466,Fatalities11,Crash1,Road43,Vehicle6,Time1336,Holiday3
Fatality11189,20164043,110,1,Date886,Geo72,Fatalities128,Crash2,Road57,Vehicle6,Time175,Holiday3
Fatality11190,20161181,100,1,Date3670,Geo597,Fatalities125,Crash2,Road47,Vehicle7,Time1152,Holiday3
Fatality11191,20151164,50,1,Date894,Geo720,Fatalities5,Crash1,Road45,Vehicle6,Time620,Holiday3
Fatality11192,20242047,80,1,Date2928,Geo484,Fatalities36,Crash1,Road61,Vehicle6,Time970,Holiday3
Fatality11193,20145157,110,1,Date915,Geo151,Fatalities131,Crash1,Road45,Vehicle6,Time1341,Holiday3
Fatality11194,20183084,50,1,Date3499,Geo492,Fatalities73,Crash1,Road39,Vehicle6,Time854,Holiday3
Fatality11195,20204027,110,1,Date2212,Geo626,Fatalities50,Crash1,Road43,Vehicle6,Time894,Holiday3
Fatality11196,20172044,60,1,Date2406,Geo709,Fatalities43,Crash2,Road25,Vehicle6,Time321,Holiday3
Fatality11197,20182053,100,1,Date58,Geo366,Fatalities204,Crash2,Road45,Vehicle4,Time117,Holiday3
Fatality11198,20243045,80,3,Date1094,Geo671,Fatalities139,Crash2,Road47,Vehicle4,Time1451,Holiday3
Fatality11199,20224062,110,3,Date991,Geo1,Fatalities87,Crash1,Road57,Vehicle6,Time1308,Holiday2
Fatality11200,20246002,100,2,Date53,Geo588,Fatalities173,Crash2,Road47,Vehicle6,Time766,Holiday3
Fatality11201,20203111,80,3,Date1380,Geo452,Fatalities125,Crash2,Road47,Vehicle6,Time1102,Holiday3
Fatality11202,20215107,110,2,Date1269,Geo704,Fatalities190,Crash1,Road16,Vehicle6,Time243,Holiday3
Fatality11203,20172235,60,1,Date290,Geo383,Fatalities137,Crash2,Road13,Vehicle6,Time1034,Holiday3
Fatality11204,20155106,50,1,Date3421,Geo39,Fatalities181,Crash1,Road50,Vehicle6,Time80,Holiday3
Fatality11205,20151294,50,1,Date3504,Geo399,Fatalities147,Crash1,Road49,Vehicle6,Time490,Holiday3
Fatality11206,20141089,100,1,Date37,Geo639,Fatalities113,Crash2,Road56,Vehicle4,Time428,Holiday3
Fatality11207,20163057,60,1,Date854,Geo479,Fatalities133,Crash2,Road56,Vehicle6,Time1047,Holiday3
Fatality11208,20244064,90,1,Date852,Geo259,Fatalities180,Crash1,Road61,Vehicle6,Time538,Holiday3
Fatality11209,20154044,60,1,Date2511,Geo751,Fatalities62,Crash2,Road41,Vehicle6,Time298,Holiday3
Fatality11210,20223256,50,1,Date1641,Geo669,Fatalities5,Crash2,Road36,Vehicle6,Time393,Holiday3
Fatality11211,20212179,60,1,Date3181,Geo226,Fatalities147,Crash2,Road59,Vehicle6,Time696,Holiday3
Fatality11212,20141165,60,1,Date3474,Geo639,Fatalities2,Crash1,Road2,Vehicle6,Time1425,Holiday3
